EGAD;Eaagads Ltd;20.0;20.0;20.0;20.0;-
KUKZ;Kakuzi;256.0;270.0;269.0;270.0;5100
KAPC;Kapchorua Tea Kenya Plc;77.5;77.5;77.5;77.5;-
LIMT;Limuru Tea Company Ltd;720.0;720.0;720.0;720.0;-
SASN;Sasini Tea and Coffee Ltd;18.1;18.5;18.2;18.55;2700
WTK;Williamson Tea Kenya Plc;175.0;175.0;175.0;175.0;22900
C&G;Car and General (K) Ltd;29.0;29.0;29.0;31.5;100
CMC;CMC Holdings Ltd;13.5;13.5;13.5;13.5;-
FIRE;Sameer Africa Ltd;2.7;2.7;2.7;2.55;300
BBK;Barclays Bank Ltd;8.7;9.0;8.85;8.75;212000
COOP;Co-operative Bank of Kenya Ltd;11.8;12.0;11.85;11.9;1.23M
DTK;Diamond Trust Bank Kenya Ltd;140.0;140.0;140.0;140.0;93200
EQTY;Equity Group Holdings Ltd;25.25;26.0;25.5;25.5;3.92M
HFCK;HF Group Limited;15.9;16.6;16.0;16.0;39600
I&M;I & M Holdings Limited;89.5;89.5;89.5;89.5;-
KCB;Kenya Commercial Bank Ltd;26.25;27.5;26.5;27.5;3.65M
NBK;National Bank of Kenya Ltd;6.9;6.9;6.9;6.95;3400
NIC;NIC Bank Ltd;26.0;27.0;26.25;27.0;55400
CFC;Stanbic Holdings Ltd;76.5;76.5;76.5;76.0;1000
SCBK;Standard Chartered Bank Ltd;180.0;190.0;189.0;186.0;139200
DCON;Deacons (East Africa) PLC;11.1;11.1;11.1;11.2;200
XPRS;Express Ltd;3.4;3.4;3.4;3.4;-
KQ;Kenya Airways Ltd;3.9;4.0;3.95;3.9;260700
LKL;Longhorn Kenya Ltd;5.3;5.45;5.35;5.45;14600
NBV;Nairobi Business Ventures Ltd;7.0;7.0;7.0;7.5;100
NMG;Nation Media Group Plc;118.0;120.0;119.0;117.0;6100
SGL;Standard Group Ltd;17.8;17.85;17.8;19.65;5500
TPSE;TPS Eastern Africa (Serena) Ltd;18.0;18.3;18.0;17.95;1.02M
UCHM;Uchumi Supermarket Ltd;3.55;3.8;3.55;3.55;31600
SCAN;WPP ScanGroup Ltd;18.3;19.75;19.0;18.15;21600
ARM;ARM Cement Ltd;27.25;27.25;27.25;27.25;200
BAMB;Bamburi Cement Ltd;155.0;160.0;156.0;160.0;28100
BERG;Crown Berger Ltd;42.5;42.5;42.5;41.5;200
CABL;East African Cables Ltd;7.35;7.5;7.45;7.5;20300
PORT;East African Portland Cement Ltd;22.5;22.5;22.5;20.75;23700
KENO;KenolKobil Ltd;11.5;11.7;11.65;11.5;1.09M
KEGN;Kenya Electricity Generating Company Ltd;6.7;7.15;6.85;6.75;583500
KPLC;Kenya Power and Lighting Ltd;8.6;9.1;8.7;8.7;219600
TOTL;Total Kenya Ltd;17.5;17.5;17.5;17.7;600
UMME;Umeme Limited;15.5;15.6;15.5;15.75;222800
BRIT;Britam Holdings Ltd;10.5;10.95;10.8;10.5;59300
CIC;CIC Insurance Group Ltd;4.0;4.2;4.05;3.9;70000
JUB;Jubilee Holdings Ltd;461.0;461.0;461.0;461.0;-
KNRE;Kenya Re-Insurance Corporation Ltd;19.5;19.75;19.55;19.5;11400
CFCI;Liberty Kenya Holdings Ltd;14.0;14.0;14.0;13.8;1100
PAFR;Sanlam Kenya Plc;33.5;33.5;33.5;33.25;100
ICDC;Centum Investment Company Ltd;42.0;43.5;42.75;43.25;553400
HAFR;Home Afrika Ltd;1.15;1.2;1.15;1.2;531000
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.45;2.5;2.45;2.5;1500
TCL;Trans-Century Ltd;10.5;12.2;11.3;11.15;76600
NSE;Nairobi Securities Exchange Plc;16.8;17.0;16.95;16.7;43900
BOC;BOC Kenya Ltd;83.5;83.5;83.5;83.5;-
BAT;British American Tobacco Kenya Ltd;817.0;817.0;817.0;817.0;1000
CARB;Carbacid Investments Ltd;14.4;15.0;14.4;14.4;66800
EABL;East African Breweries Ltd;250.0;251.0;250.0;243.0;100400
EVRD;Eveready East Africa Ltd;1.9;2.05;1.9;1.9;7400
FTGH;Flame Tree Group Holdings Ltd;4.8;5.05;4.95;4.7;16200
ORCH;Kenya Orchards Ltd;95.0;95.0;95.0;95.0;-
MSC;Mumias Sugar Company Ltd;1.1;1.2;1.15;1.15;590800
UNGA;Unga Group Ltd;34.0;35.5;34.75;35.5;1000
SCOM;Safaricom Ltd;18.75;19.0;18.9;18.9;1.71M
FAHR;Stanlib Fahari Income-REIT;12.0;13.5;13.35;12.3;21200
KPLC-P4;KPLC-P4;5.5;5.5;5.5;5.5;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
^N20I;NSE 20-Share Index;3239.8;3239.8;3239.8;3223.8;-
^N25I;NSE 25-Share Index;3461.71;3461.71;3461.71;3447.72;-
^NASI;NSE All-Share Index;131.63;131.63;131.63;131.58;-
;;;;;;
