EGAD;Eaagads Ltd;20.0;20.0;20.0;20.0;-
KUKZ;Kakuzi;275.0;275.0;275.0;275.0;-
KAPC;Kapchorua Tea Kenya Plc;75.0;75.0;75.0;75.0;-
LIMT;Limuru Tea Company Ltd;650.0;650.0;650.0;650.0;-
SASN;Sasini Tea and Coffee Ltd;17.65;18.7;18.05;18.35;400
WTK;Williamson Tea Kenya Plc;182.0;182.0;182.0;180.0;600
C&G;Car and General (K) Ltd;29.0;29.0;29.0;29.0;-
CMC;CMC Holdings Ltd;13.5;13.5;13.5;13.5;-
FIRE;Sameer Africa Ltd;2.95;3.2;2.95;2.95;3300
BBK;Barclays Bank Ltd;8.0;8.5;8.15;7.9;94400
COOP;Co-operative Bank of Kenya Ltd;12.1;12.5;12.3;12.1;798300
DTK;Diamond Trust Bank Kenya Ltd;136.0;140.0;139.0;139.0;53600
EQTY;Equity Group Holdings Ltd;30.0;32.5;30.75;29.75;4.56M
HFCK;HF Group Limited;15.9;16.0;15.95;15.9;78400
I&M;I & M Holdings Limited;88.0;89.0;88.0;89.0;50300
KCB;Kenya Commercial Bank Ltd;27.5;28.5;28.0;27.0;739400
NBK;National Bank of Kenya Ltd;6.5;7.0;6.65;6.55;7400
NIC;NIC Bank Ltd;25.5;27.5;25.75;25.75;18500
CFC;Stanbic Holdings Ltd;71.5;72.0;71.5;71.5;3.68M
SCBK;Standard Chartered Bank Ltd;179.0;181.0;180.0;182.0;1000
DCON;Deacons (East Africa) PLC;9.95;9.95;9.95;9.95;-
XPRS;Express Ltd;3.0;3.0;3.0;3.2;1100
KQ;Kenya Airways Ltd;3.8;4.1;3.95;3.75;455100
LKL;Longhorn Kenya Ltd;5.0;5.25;5.1;5.0;8600
NBV;Nairobi Business Ventures Ltd;7.0;7.0;7.0;7.5;100
NMG;Nation Media Group Plc;112.0;116.0;114.0;120.0;32300
SGL;Standard Group Ltd;19.5;19.5;19.5;19.5;800
TPSE;TPS Eastern Africa (Serena) Ltd;17.55;17.6;17.55;17.55;2100
UCHM;Uchumi Supermarket Ltd;3.3;3.5;3.35;3.3;10900
SCAN;WPP ScanGroup Ltd;18.3;18.95;18.35;18.35;700
ARM;ARM Cement Ltd;23.5;25.0;24.5;24.0;22300
BAMB;Bamburi Cement Ltd;151.0;152.0;151.0;158.0;900
BERG;Crown Berger Ltd;45.0;45.0;45.0;45.0;-
CABL;East African Cables Ltd;7.2;7.2;7.2;6.8;2600
PORT;East African Portland Cement Ltd;21.0;21.0;21.0;21.75;4000
KENO;KenolKobil Ltd;11.0;11.45;11.3;11.45;277900
KEGN;Kenya Electricity Generating Company Ltd;6.55;6.65;6.6;6.6;136100
KPLC;Kenya Power and Lighting Ltd;8.5;9.15;8.8;8.6;123100
TOTL;Total Kenya Ltd;17.5;17.75;17.7;17.6;11100
UMME;Umeme Limited;15.6;16.0;15.6;16.0;8300
BRIT;Britam Holdings Ltd;10.35;11.2;10.95;10.2;153000
CIC;CIC Insurance Group Ltd;4.3;4.5;4.35;4.15;179800
JUB;Jubilee Holdings Ltd;465.0;470.0;469.0;470.0;8300
KNRE;Kenya Re-Insurance Corporation Ltd;19.65;19.85;19.8;19.8;25200
CFCI;Liberty Kenya Holdings Ltd;14.4;15.0;14.7;15.95;5100
PAFR;Sanlam Kenya Plc;37.0;37.0;37.0;35.75;1000
ICDC;Centum Investment Company Ltd;39.0;40.5;39.5;40.25;168100
HAFR;Home Afrika Ltd;1.15;1.2;1.15;1.1;176700
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;3.0;3.2;3.1;3.2;800
TCL;Trans-Century Ltd;6.55;6.55;6.55;7.25;300
NSE;Nairobi Securities Exchange Plc;15.55;16.5;15.85;15.85;22800
BOC;BOC Kenya Ltd;92.0;92.0;92.0;92.0;-
BAT;British American Tobacco Kenya Ltd;820.0;820.0;820.0;820.0;-
CARB;Carbacid Investments Ltd;14.5;14.8;14.65;14.5;13000
EABL;East African Breweries Ltd;277.0;278.0;277.0;277.0;97900
EVRD;Eveready East Africa Ltd;1.95;2.2;1.95;2.05;4300
FTGH;Flame Tree Group Holdings Ltd;5.1;5.2;5.1;5.0;6500
ORCH;Kenya Orchards Ltd;95.0;95.0;95.0;95.0;-
MSC;Mumias Sugar Company Ltd;1.1;1.2;1.15;1.1;392500
UNGA;Unga Group Ltd;33.5;36.0;34.25;34.0;3200
SCOM;Safaricom Ltd;19.7;20.0;19.95;19.85;16.35M
FAHR;Stanlib Fahari Income-REIT;14.0;14.0;14.0;13.75;500
KPLC-P4;KPLC-P4;5.5;5.5;5.5;5.5;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
^N20I;NSE 20-Share Index;3243.21;3243.21;3243.21;3217.75;-
^N25I;NSE 25-Share Index;3623.23;3623.23;3623.23;3591.42;-
^NASI;NSE All-Share Index;136.75;136.75;136.75;136.01;-
;;;;;;
