KUKZ;Kakuzi;41.0;41.0;41.0;38.0;1000
SASN;Sasini Tea and Coffee Ltd;19.2;22.0;20.75;20.5;107200
WTK;Williamson Tea Kenya Plc;140.0;140.0;140.0;135.0;1400
C&G;Car and General (K) Ltd;42.0;42.0;42.0;41.0;1000
CMC;CMC Holdings Ltd;14.35;15.0;14.95;14.6;503600
FIRE;Sameer Africa Ltd;14.5;15.0;14.85;14.95;8200
BBK;Barclays Bank Ltd;65.5;70.0;68.0;68.0;182100
DTK;Diamond Trust Bank Kenya Ltd;75.0;78.0;76.5;76.0;67300
EQTY;Equity Group Holdings Ltd;75.5;100.0;80.5;274.0;79700
HFCK;HF Group Limited;26.0;29.75;28.5;29.75;81300
KCB;Kenya Commercial Bank Ltd;23.5;27.5;24.75;25.0;888700
NBK;National Bank of Kenya Ltd;45.0;49.5;48.0;49.25;48900
NIC;NIC Bank Ltd;97.0;100.0;97.5;98.0;5000
CFC;Stanbic Holdings Ltd;120.0;120.0;120.0;118.0;2800
SCBK;Standard Chartered Bank Ltd;180.0;191.0;186.0;184.0;14500
XPRS;Express Ltd;24.0;26.0;25.5;23.75;96400
KQ;Kenya Airways Ltd;90.0;96.0;94.0;94.5;174700
NMG;Nation Media Group Plc;236.0;248.0;241.0;238.0;7000
SGL;Standard Group Ltd;61.0;70.0;66.0;63.0;2200
TPSE;TPS Eastern Africa (Serena) Ltd;75.0;85.0;84.5;82.5;22400
SCAN;WPP ScanGroup Ltd;22.75;26.5;24.75;25.25;265100
ARM;ARM Cement Ltd;71.0;73.0;71.5;72.0;17400
BAMB;Bamburi Cement Ltd;200.0;200.0;200.0;200.0;1800
BERG;Crown Berger Ltd;41.0;43.0;41.75;40.25;1800
CABL;East African Cables Ltd;40.0;43.0;41.5;43.0;71900
PORT;East African Portland Cement Ltd;139.0;139.0;139.0;140.0;500
KENO;KenolKobil Ltd;95.0;101.0;99.0;99.5;58100
KEGN;Kenya Electricity Generating Company Ltd;21.25;24.0;22.25;22.75;384100
KPLC;Kenya Power and Lighting Ltd;196.0;205.0;200.0;197.0;4900
TOTL;Total Kenya Ltd;32.0;33.0;32.75;32.75;11500
JUB;Jubilee Holdings Ltd;238.0;274.0;271.0;257.0;96600
PAFR;Sanlam Kenya Plc;83.0;83.0;83.0;80.0;1000
ICDC;Centum Investment Company Ltd;23.5;27.0;25.25;25.5;271200
OCH;Olympia Capital Holdings Ltd;19.5;19.5;19.5;17.85;500
BAT;British American Tobacco Kenya Ltd;175.0;190.0;185.0;185.0;300
EABL;East African Breweries Ltd;138.0;143.0;141.0;139.0;17800
EVRD;Eveready East Africa Ltd;8.1;9.1;9.0;9.0;121700
MSC;Mumias Sugar Company Ltd;31.0;35.0;33.5;33.25;201800
UNGA;Unga Group Ltd;15.0;15.0;15.0;15.8;200
^N20I;NSE 20-Share Index;5227.81;5227.81;5227.81;5215.2;-
;;;;;;
