KUKZ;Kakuzi;36.0;36.5;36.25;1100
REA;Rea Vipingo Plantations Ltd;20.0;21.0;20.25;54800
SASN;Sasini Tea and Coffee Ltd;14.75;16.5;15.65;59400
WTK;Williamson Tea Kenya Ltd;87.5;88.0;87.5;1300
CMC;CMC Holdings Ltd;15.5;16.75;16.15;809700
FIRE;Sameer Africa Ltd;10.5;11.75;11.0;179100
BBK;Barclays Bank Ltd;72.0;74.0;72.5;409600
DTK;Diamond Trust Bank Kenya Ltd;92.5;96.0;94.5;62700
EQTY;Equity Group Holdings Ltd;230.0;341.0;245.0;132900
HFCK;HF Group Limited;41.75;44.5;42.25;207900
KCB;Kenya Commercial Bank Ltd;33.0;34.0;33.5;1.32M
NBK;National Bank of Kenya Ltd;53.0;54.0;53.0;133800
NIC;NIC Bank Ltd;64.0;66.0;64.5;76500
CFC;Stanbic Holdings Ltd;109.0;117.0;115.0;393400
SCBK;Standard Chartered Bank Ltd;202.0;205.0;203.0;7900
XPRS;Express Ltd;21.0;22.0;21.0;23200
KQ;Kenya Airways Ltd;52.5;54.0;53.0;78900
NMG;Nation Media Group;327.0;337.0;331.0;10300
SGL;Standard Group Ltd;53.0;55.0;54.5;14900
TPSE;TPS Eastern Africa (Serena) Ltd;72.0;75.0;73.5;15800
SCAN;WPP ScanGroup Ltd;31.0;34.0;32.0;105300
ARM;ARM Cement Ltd;97.0;98.0;97.5;10400
BAMB;Bamburi Cement Ltd;190.0;190.0;190.0;59800
BERG;Crown Berger Ltd;44.5;45.0;44.75;600
CABL;East African Cables Ltd;42.75;44.0;43.5;118100
KENO;KenolKobil Ltd;92.0;93.0;92.5;9500
KEGN;Kenya Electricity Generating Company Ltd;25.0;27.25;25.75;641500
KPLC;Kenya Power and Lighting Ltd;209.0;211.0;210.0;8500
TOTL;Total Kenya Ltd;33.75;34.0;33.75;54400
JUB;Jubilee Holdings Ltd;196.0;200.0;198.0;4800
KNRE;Kenya Re-Insurance Corporation Ltd;15.5;16.95;16.55;186900
ICDC;Centum Investment Company Ltd;28.5;29.75;29.0;481900
OCH;Olympia Capital Holdings Ltd;14.0;14.7;14.15;45200
BAT;British American Tobacco Kenya Ltd;157.0;160.0;159.0;7900
EABL;East African Breweries Ltd;170.0;175.0;170.0;160000
EVRD;Eveready East Africa Ltd;6.5;6.85;6.75;57000
MSC;Mumias Sugar Company Ltd;13.0;13.45;13.15;802800
UNGA;Unga Group Ltd;14.1;14.7;14.25;20000
^N20I;NSE 20-Share Index;5255.42;5255.42;5255.42;-
^NASI;NSE All-Share Index;106.66;106.66;106.66;-
;;;;;
