20150102,6.2,6.2,6.2,-
20150105,6.0,6.0,6.0,21000
20150106,6.0,6.0,6.0,2000
20150107,5.5,5.8,5.6,24300
20150108,6.0,6.0,6.0,10000
20150109,5.9,6.6,6.05,31500
20150112,6.0,6.4,6.3,22400
20150113,6.35,6.4,6.35,700
20150114,5.95,6.3,5.95,7700
20150115,6.0,6.0,6.0,100
20150116,6.1,6.2,6.1,14900
20150119,5.9,6.0,5.95,4000
20150120,6.0,6.4,6.05,6900
20150121,5.85,6.1,5.85,72800
20150122,6.1,6.35,6.15,3500
20150123,6.15,6.3,6.25,23000
20150126,6.1,6.35,6.1,18100
20150127,6.2,6.2,6.2,800
20150128,5.9,6.1,6.05,16100
20150129,6.35,6.35,6.35,10700
20150130,6.1,6.3,6.1,13700
