EGAD;Eaagads Ltd;33.0;33.0;33.0;35.0;100
KUKZ;Kakuzi;26.0;27.0;26.75;27.25;600
KAPC;Kapchorua Tea Kenya Plc;75.0;75.0;75.0;75.0;200
SASN;Sasini Tea and Coffee Ltd;11.75;12.0;11.8;11.5;3700
WTK;Williamson Tea Kenya Plc;74.5;75.0;74.5;74.5;5600
C&G;Car and General (K) Ltd;50.0;50.0;50.0;50.0;400
CMC;CMC Holdings Ltd;19.5;20.25;20.0;19.8;601300
FIRE;Sameer Africa Ltd;7.9;8.1;7.9;8.0;10300
BBK;Barclays Bank Ltd;62.5;63.5;62.5;63.0;103000
DTK;Diamond Trust Bank Kenya Ltd;87.5;89.0;88.0;89.0;500
EQTY;Equity Group Holdings Ltd;265.0;271.0;269.0;271.0;214400
HFCK;HF Group Limited;23.0;25.5;24.25;25.25;132100
KCB;Kenya Commercial Bank Ltd;28.0;29.5;28.5;28.0;949100
NBK;National Bank of Kenya Ltd;58.0;58.5;58.0;58.0;42500
NIC;NIC Bank Ltd;54.0;55.0;54.5;54.0;19000
CFC;Stanbic Holdings Ltd;100.0;101.0;100.0;101.0;5400
SCBK;Standard Chartered Bank Ltd;189.0;190.0;189.0;188.0;12400
XPRS;Express Ltd;17.0;17.5;17.1;16.75;4200
KQ;Kenya Airways Ltd;47.5;51.0;48.75;47.25;68700
NMG;Nation Media Group Plc;158.0;161.0;158.0;158.0;92300
SGL;Standard Group Ltd;52.5;52.5;52.5;52.5;700
TPSE;TPS Eastern Africa (Serena) Ltd;66.0;66.0;66.0;67.5;1300
SCAN;WPP ScanGroup Ltd;30.25;32.0;31.0;32.0;39300
ARM;ARM Cement Ltd;111.0;115.0;113.0;114.0;1100
BAMB;Bamburi Cement Ltd;190.0;192.0;191.0;192.0;1600
CABL;East African Cables Ltd;33.5;35.0;34.25;35.0;70300
PORT;East African Portland Cement Ltd;110.0;110.0;110.0;110.0;1500
KENO;KenolKobil Ltd;84.0;88.0;85.5;85.5;8800
KEGN;Kenya Electricity Generating Company Ltd;21.75;22.0;21.75;21.5;401100
KPLC;Kenya Power and Lighting Ltd;176.0;185.0;179.0;180.0;12900
TOTL;Total Kenya Ltd;29.0;30.0;29.25;29.5;47800
JUB;Jubilee Holdings Ltd;173.0;178.0;177.0;177.0;23700
KNRE;Kenya Re-Insurance Corporation Ltd;15.5;15.75;15.55;15.6;236000
ICDC;Centum Investment Company Ltd;22.0;23.0;22.5;22.5;64100
OCH;Olympia Capital Holdings Ltd;13.5;14.0;13.5;13.95;19400
BAT;British American Tobacco Kenya Ltd;157.0;158.0;157.0;157.0;1100
EABL;East African Breweries Ltd;184.0;185.0;184.0;183.0;59900
EVRD;Eveready East Africa Ltd;5.0;5.1;5.0;5.1;26400
MSC;Mumias Sugar Company Ltd;9.8;10.0;9.85;9.95;673800
UNGA;Unga Group Ltd;11.0;11.55;11.4;11.5;25700
SCOM;Safaricom Ltd;5.2;5.5;5.35;5.4;5.14M
^N20I;NSE 20-Share Index;4634.77;4634.77;4634.77;4622.61;-
^NASI;NSE All-Share Index;97.21;97.21;97.21;97.17;-
;;;;;;
