20060911,4585.94,4585.94,4585.94,4523.8,-
20060912,4601.22,4601.22,4601.22,4585.94,-
20060913,4645.56,4645.56,4645.56,4601.22,-
20060914,4684.57,4684.57,4684.57,4645.56,-
20060915,4750.8,4750.8,4750.8,4684.57,-
20060918,4839.24,4839.24,4839.24,4750.8,-
20060919,4871.76,4871.76,4871.76,4839.24,-
20060920,4876.13,4876.13,4876.13,4871.76,-
20060921,4769.13,4769.13,4769.13,4876.13,-
20060922,4778.35,4778.35,4778.35,4769.13,-
20060925,4728.12,4728.12,4728.12,4778.35,-
20060926,4781.37,4781.37,4781.37,4728.12,-
20060927,4829.04,4829.04,4829.04,4781.37,-
20060928,4881.1,4881.1,4881.1,4829.04,-
20060929,4879.86,4879.86,4879.86,4881.1,-
20061002,4843.23,4843.23,4843.23,4879.86,-
20061003,4910.61,4910.61,4910.61,4843.23,-
20061004,4937.2,4937.2,4937.2,4910.61,-
20061005,4946.12,4946.12,4946.12,4937.2,-
20061006,4903.9,4903.9,4903.9,4946.12,-
20061009,4889.68,4889.68,4889.68,4903.9,-
20061010,4889.68,4889.68,4889.68,4903.9,-
20061011,4893.03,4893.03,4893.03,4889.68,-
20061012,4882.14,4882.14,4882.14,4893.03,-
20061013,4906.49,4906.49,4906.49,4882.14,-
20061016,4857.58,4857.58,4857.58,4906.49,-
20061017,4851.97,4851.97,4851.97,4857.58,-
20061018,4875.58,4875.58,4875.58,4851.97,-
20061019,4864.02,4864.02,4864.02,4875.58,-
20061023,4910.6,4910.6,4910.6,4864.02,-
20061024,4910.6,4910.6,4910.6,4864.02,-
20061025,4963.22,4963.22,4963.22,4910.6,-
20061026,5061.77,5061.77,5061.77,4963.22,-
20061027,5106.65,5106.65,5106.65,5061.77,-
20061030,5177.9,5177.9,5177.9,5106.65,-
20061031,5314.36,5314.36,5314.36,5177.9,-
20061101,5403.96,5403.96,5403.96,5314.36,-
20061102,5529.5,5529.5,5529.5,5403.96,-
20061103,5515.34,5515.34,5515.34,5529.5,-
20061106,5555.23,5555.23,5555.23,5515.34,-
20061107,5604.48,5604.48,5604.48,5555.23,-
20061108,5638.0,5638.0,5638.0,5604.48,-
20061109,5656.18,5656.18,5656.18,5638.0,-
20061110,5654.46,5654.46,5654.46,5656.18,-
20061113,5608.25,5608.25,5608.25,5654.46,-
20061114,5585.81,5585.81,5585.81,5608.25,-
20061115,5603.03,5603.03,5603.03,5585.81,-
20061116,5602.4,5602.4,5602.4,5603.03,-
20061117,5642.04,5642.04,5642.04,5602.4,-
20061120,5676.05,5676.05,5676.05,5642.04,-
20061121,5667.3,5667.3,5667.3,5676.05,-
20061122,5665.07,5665.07,5665.07,5667.3,-
20061123,5676.52,5676.52,5676.52,5665.07,-
20061124,5752.57,5752.57,5752.57,5676.52,-
20061127,5791.0,5791.0,5791.0,5752.57,-
20061128,5762.2,5762.2,5762.2,5791.0,-
20061129,5144.31,5144.31,5144.31,5762.2,-
20061130,5615.2,5615.2,5615.2,5144.31,-
20061201,5553.08,5553.08,5553.08,5615.2,-
20061204,5490.2,5490.2,5490.2,5553.08,-
20061205,5417.5,5417.5,5417.5,5490.2,-
20061206,5429.02,5429.02,5429.02,5417.5,-
20061207,5481.28,5481.28,5481.28,5429.02,-
20061208,5477.86,5477.86,5477.86,5481.28,-
20061211,5516.98,5516.98,5516.98,5477.86,-
20061213,5525.38,5525.38,5525.38,5516.98,-
20061214,5582.42,5582.42,5582.42,5525.38,-
20061215,5589.64,5589.64,5589.64,5582.42,-
20061218,5624.84,5624.84,5624.84,5589.64,-
20061219,5572.1,5572.1,5572.1,5624.84,-
20061220,5525.4,5525.4,5525.4,5572.1,-
20061221,5509.97,5509.97,5509.97,5525.4,-
20061222,5487.73,5487.73,5487.73,5509.97,-
20061227,5522.81,5522.81,5522.81,5487.73,-
20061228,5560.44,5560.44,5560.44,5522.81,-
20061229,5640.91,5640.91,5640.91,5560.44,-
20070102,5679.57,5679.57,5679.57,5640.91,-
20070103,5714.18,5714.18,5714.18,5679.57,-
20070104,5811.58,5811.58,5811.58,5714.18,-
20070105,5895.68,5895.68,5895.68,5811.58,-
20070108,5962.46,5962.46,5962.46,5895.68,-
20070109,6026.51,6026.51,6026.51,5962.46,-
20070110,6085.59,6085.59,6085.59,6026.51,-
20070111,6117.35,6117.35,6117.35,6085.59,-
20070112,6161.46,6161.46,6161.46,6117.35,-
20070115,6125.28,6125.28,6125.28,6161.46,-
20070116,6066.66,6066.66,6066.66,6125.28,-
20070117,6041.42,6041.42,6041.42,6066.66,-
20070118,6030.83,6030.83,6030.83,6041.42,-
20070119,6025.41,6025.41,6025.41,6030.83,-
20070122,6027.17,6027.17,6027.17,6025.41,-
20070123,6060.21,6060.21,6060.21,6027.17,-
20070124,6016.47,6016.47,6016.47,6060.21,-
20070125,6010.17,6010.17,6010.17,6016.47,-
20070126,5961.61,5961.61,5961.61,6010.17,-
