20101001,12.5,13.05,12.95,94200
20101004,13.0,13.05,13.0,124400
20101005,13.0,13.1,13.0,2.15M
20101006,13.05,13.2,13.1,424100
20101007,13.1,13.2,13.15,194100
20101008,13.1,13.2,13.1,19400
20101011,13.1,13.15,13.1,48900
20101012,13.1,13.15,13.1,39700
20101013,13.1,13.4,13.1,29400
20101014,13.1,13.5,13.2,178400
20101015,13.1,13.4,13.35,513900
20101018,13.15,13.3,13.15,19600
20101019,13.15,13.5,13.35,3000
20101021,13.2,13.35,13.25,411400
20101022,13.05,13.4,13.35,1.13M
20101025,13.05,13.4,13.35,2.03M
20101026,13.0,13.5,13.35,1.53M
20101027,12.9,13.5,12.95,77700
20101028,11.75,13.4,12.5,16100
20101029,12.2,13.2,13.1,1.23M
