20111201,13.35,13.6,13.4,54500
20111202,13.15,14.0,13.3,9000
20111205,13.8,14.0,13.8,6000
20111206,12.9,14.0,13.4,83800
20111207,13.15,13.4,13.2,14000
20111208,12.9,13.2,12.95,107400
20111209,12.9,13.0,12.95,37200
20111213,12.9,13.0,12.9,32700
20111214,12.8,13.0,12.95,106800
20111215,12.5,13.0,12.8,15500
20111216,12.8,13.0,12.9,45800
20111219,12.8,12.9,12.85,77000
20111220,12.8,13.0,12.85,30500
20111221,12.9,13.0,12.95,3700
20111222,12.85,13.0,12.9,35100
20111223,12.9,13.0,12.95,41800
20111227,13.0,14.0,13.05,7600
20111228,12.95,13.2,13.0,98700
20111229,12.75,13.15,12.9,57700
20111230,12.0,13.0,12.4,183400
