Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20161201;95.0;95.0;95.0;94.5;8400
20161202;95.0;95.0;95.0;95.0;16300
20161205;92.0;95.0;94.0;95.0;13400
20161206;90.0;94.0;90.5;94.0;125400
20161207;90.0;90.5;90.0;90.5;26800
20161208;89.0;90.0;89.5;90.0;19800
20161209;88.0;90.0;88.5;89.5;8500
20161213;87.0;90.0;87.5;88.5;24900
20161214;88.0;90.0;89.5;87.5;1400
20161215;86.0;94.5;88.0;89.5;13700
20161216;90.0;90.0;90.0;88.0;800
20161219;86.0;94.5;88.0;90.0;236800
20161220;88.0;90.0;88.0;88.0;14300
20161221;86.0;90.0;87.0;88.0;77800
20161222;86.0;90.0;87.5;87.0;6900
20161223;87.0;90.0;88.0;87.5;4100
20161227;87.0;90.0;88.0;87.5;4100
20161228;85.5;88.0;87.5;88.0;12500
20161229;87.0;94.5;87.0;87.5;35300
20161230;93.0;93.0;93.0;87.0;100
