20130603,5.0,5.2,5.05,219300
20130604,5.0,5.3,5.05,341900
20130605,5.05,5.3,5.15,852500
20130606,5.1,5.3,5.15,121700
20130607,5.15,5.3,5.15,194700
20130610,5.15,5.3,5.15,183800
20130611,5.1,5.2,5.15,717800
20130612,5.1,5.2,5.15,316600
20130613,5.05,5.2,5.1,274800
20130614,5.0,5.15,5.0,435800
20130617,4.8,5.1,4.9,264500
20130618,4.8,5.0,4.85,342900
20130619,4.7,4.9,4.75,1.38M
20130620,4.75,4.9,4.8,427800
20130621,4.9,5.0,4.9,230600
20130624,4.75,5.1,4.85,187000
20130625,4.5,4.95,4.65,203400
20130626,4.4,4.7,4.55,162800
20130627,4.45,4.9,4.6,214500
20130628,4.6,4.8,4.65,206500
