20141201,8.15,8.9,8.3,17100
20141202,8.0,8.8,8.2,67100
20141203,8.5,8.7,8.6,300
20141204,8.4,8.7,8.45,2100
20141205,8.3,8.5,8.45,7400
20141208,8.0,8.3,8.15,22300
20141209,8.3,8.4,8.3,8600
20141210,8.0,8.4,8.1,9000
20141211,8.1,8.2,8.15,34700
20141215,8.0,8.1,8.05,45700
20141216,8.0,8.1,8.0,26500
20141217,8.0,8.1,8.0,136600
20141218,8.0,8.2,8.0,7500
20141219,8.0,8.0,8.0,500
20141222,8.0,8.1,8.0,3.03M
20141223,8.0,8.0,8.0,69300
20141224,8.0,8.4,8.0,432600
20141229,8.05,8.8,8.1,41200
20141230,8.2,8.8,8.25,10300
20141231,8.2,8.45,8.2,3700
