20141201,60.5,61.5,60.5,25.20M
20141202,60.0,61.0,60.5,83700
20141203,61.0,62.0,61.0,232300
20141204,61.5,62.5,61.5,1.02M
20141205,60.0,61.5,60.5,160800
20141208,59.0,61.5,60.0,214300
20141209,60.0,62.0,60.5,305700
20141210,60.0,61.0,60.0,2.52M
20141211,58.5,60.5,59.5,114100
20141215,58.5,60.5,59.0,134900
20141216,58.0,59.0,58.5,152300
20141217,57.5,59.0,58.5,6.36M
20141218,55.0,58.5,56.5,4.70M
20141219,55.0,57.0,55.5,197800
20141222,55.5,57.5,56.0,1.18M
20141223,56.5,59.5,57.5,188000
20141224,58.5,60.0,59.0,703100
20141229,59.0,61.0,60.0,138500
20141230,60.0,62.0,60.5,227200
20141231,61.0,62.0,61.0,263100
