Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20120201;88.0;90.0;89.5;88.0;24700
20120202;90.0;92.0;90.5;89.5;1500
20120203;89.0;90.0;89.5;90.5;5000
20120206;88.0;90.0;89.0;89.5;2100
20120207;88.0;89.0;88.5;89.0;24500
20120208;88.0;90.0;88.5;88.5;14300
20120209;88.0;90.0;89.0;88.5;1900
20120210;89.0;90.0;89.5;89.0;6100
20120213;89.5;89.5;89.5;89.5;-
20120214;88.5;90.0;88.5;89.5;25200
20120215;88.0;89.0;88.5;88.5;4500
20120216;88.0;89.0;88.5;88.5;2800
20120217;90.0;92.0;91.0;88.5;8200
20120220;90.0;90.0;90.0;91.0;3700
20120221;90.0;90.0;90.0;90.0;200
20120222;90.0;99.0;94.0;90.0;8400
20120223;90.0;91.0;90.5;94.0;1900
20120224;95.0;95.0;95.0;90.5;100
20120227;91.0;95.0;91.5;95.0;1200
20120228;95.0;95.0;95.0;91.5;700
20120229;91.5;93.0;92.5;95.0;35200
