KUKZ;Kakuzi;45.0;46.0;45.25;10900
KAPC;Kapchorua Tea Company Ltd;100.0;102.0;100.0;60000
REA;Rea Vipingo Plantations Ltd;24.0;26.5;25.0;58600
SASN;Sasini Tea and Coffee Ltd;131.0;154.0;143.0;172100
WTK;Williamson Tea Kenya Ltd;112.0;112.0;112.0;500
C&G;Car and General (K) Ltd;56.0;61.0;59.0;51200
CMC;CMC Holdings Ltd;250.0;270.0;263.0;260900
FIRE;Sameer Africa Ltd;27.0;30.0;29.0;188500
BBK;Barclays Bank Ltd;83.0;88.0;86.5;754300
DTK;Diamond Trust Bank Kenya Ltd;85.0;95.0;89.5;82100
EQTY;Equity Group Holdings Ltd;210.0;222.0;221.0;218300
HFCK;HF Group Limited;44.0;46.0;44.75;151400
KCB;Kenya Commercial Bank Ltd;252.0;270.0;260.0;159200
NBK;National Bank of Kenya Ltd;62.5;69.0;67.0;132400
NIC;NIC Bank Ltd;114.0;123.0;117.0;196000
CFC;Stanbic Holdings Ltd;102.0;112.0;110.0;36500
SCBK;Standard Chartered Bank Ltd;225.0;260.0;245.0;27000
XPRS;Express Ltd;28.5;30.0;29.0;29700
KQ;Kenya Airways Ltd;111.0;117.0;115.0;327200
NMG;Nation Media Group;330.0;360.0;346.0;20500
SGL;Standard Group Ltd;69.0;76.0;74.5;44600
TPSE;TPS Eastern Africa (Serena) Ltd;86.5;88.0;87.0;13800
SCAN;WPP ScanGroup Ltd;25.0;27.0;26.25;679400
ARM;ARM Cement Ltd;84.0;92.0;88.5;94300
BAMB;Bamburi Cement Ltd;225.0;230.0;229.0;2100
BERG;Crown Berger Ltd;47.0;51.0;49.75;34600
CABL;East African Cables Ltd;49.0;52.5;49.5;91000
PORT;East African Portland Cement Ltd;130.0;130.0;130.0;1000
KENO;KenolKobil Ltd;119.0;125.0;120.0;107200
KEGN;Kenya Electricity Generating Company Ltd;25.0;29.0;26.5;888300
KPLC;Kenya Power and Lighting Ltd;320.0;355.0;341.0;282800
TOTL;Total Kenya Ltd;36.0;37.5;36.75;74700
JUB;Jubilee Holdings Ltd;338.0;360.0;350.0;15900
PAFR;Sanlam Kenya Plc;95.0;104.0;100.0;1300
ICDC;Centum Investment Company Ltd;41.0;47.25;44.75;784700
OCH;Olympia Capital Holdings Ltd;31.0;32.5;31.25;6000
BAT;British American Tobacco Kenya Ltd;205.0;220.0;208.0;65800
EABL;East African Breweries Ltd;142.0;155.0;149.0;157500
EVRD;Eveready East Africa Ltd;14.5;16.0;15.1;765600
MSC;Mumias Sugar Company Ltd;50.0;51.5;50.5;360400
UNGA;Unga Group Ltd;17.5;19.5;18.9;21500
^N20I;NSE 20-Share Index;6085.59;6085.59;6085.59;-
;;;;;
