20070801,14.5,15.4,15.05,111900
20070802,15.0,15.4,15.1,151000
20070803,15.0,15.4,15.3,63300
20070806,15.0,15.5,15.3,101700
20070807,15.0,15.75,15.15,1.84M
20070808,15.35,15.5,15.4,1.07M
20070809,14.95,15.5,15.3,245600
20070810,14.7,15.5,15.3,99900
20070813,14.5,15.5,15.15,214700
20070814,14.7,15.5,15.25,138800
20070815,14.8,15.6,15.4,305400
20070816,14.3,15.6,15.35,400900
20070817,14.6,15.6,15.3,717300
20070820,14.3,15.5,15.35,155000
20070821,14.45,15.5,15.3,389200
20070822,15.0,15.5,15.35,385200
20070823,15.0,15.4,15.35,126000
20070824,15.0,15.5,15.35,413300
20070827,15.0,15.5,15.35,66600
20070828,15.0,15.75,15.4,151300
20070829,14.65,15.4,15.35,105000
20070830,15.0,15.5,15.3,198700
20070831,14.65,16.0,15.35,1.05M
