Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20120402;201.0;203.0;201.0;202.0;31000
20120403;200.0;204.0;202.0;201.0;53300
20120404;201.0;204.0;202.0;202.0;264300
20120405;200.0;203.0;201.0;202.0;16100
20120410;201.0;203.0;201.0;201.0;229800
20120411;200.0;203.0;202.0;201.0;28900
20120412;203.0;203.0;203.0;202.0;56400
20120413;202.0;206.0;204.0;203.0;109100
20120416;202.0;205.0;204.0;204.0;50000
20120417;202.0;204.0;203.0;204.0;24200
20120418;203.0;207.0;206.0;203.0;227700
20120419;206.0;212.0;208.0;206.0;277200
20120420;209.0;216.0;212.0;208.0;240800
20120423;210.0;216.0;215.0;212.0;1432900
20120424;210.0;216.0;215.0;212.0;1432900
20120425;215.0;221.0;216.0;215.0;2340300
20120426;200.0;210.0;209.0;216.0;234500
20120427;209.0;215.0;212.0;209.0;1362100
20120430;209.0;210.0;209.0;212.0;869300
