Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;44.0;44.0;44.0;43.75;100
KUKZ;Kakuzi;220.0;220.0;220.0;200.0;100
KAPC;Kapchorua Tea Kenya Plc;155.0;155.0;155.0;148.0;100
LIMT;Limuru Tea Company Ltd;1185.0;1185.0;1185.0;1085.0;100
SASN;Sasini Tea and Coffee Ltd;13.0;13.9;13.6;13.2;1500
WTK;Williamson Tea Kenya Plc;278.0;278.0;278.0;278.0;-
C&G;Car and General (K) Ltd;49.0;50.0;49.0;53.0;5100
FIRE;Sameer Africa Ltd;6.1;6.4;6.25;6.3;79300
BBK;Barclays Bank Ltd;16.95;17.15;17.0;16.95;743000
COOP;Co-operative Bank of Kenya Ltd;18.6;19.15;18.95;19.0;1.73M
DTK;Diamond Trust Bank Kenya Ltd;249.0;253.0;252.0;250.0;321400
EQTY;Equity Group Holdings Ltd;49.5;50.5;49.75;49.5;2.95M
HFCK;HF Group Limited;45.5;50.0;47.0;45.5;327500
I&M;I & M Holdings Limited;127.0;128.0;127.0;128.0;35400
KCB;Kenya Commercial Bank Ltd;56.5;58.5;58.0;58.5;1.97M
NBK;National Bank of Kenya Ltd;24.0;25.5;25.25;26.5;55600
NIC;NIC Bank Ltd;63.5;65.0;64.0;64.0;71000
CFC;Stanbic Holdings Ltd;121.0;133.0;123.0;124.0;765600
SCBK;Standard Chartered Bank Ltd;333.0;336.0;333.0;334.0;1500
XPRS;Express Ltd;6.0;6.2;6.0;6.15;176200
KQ;Kenya Airways Ltd;8.0;8.3;8.25;8.25;102600
LKL;Longhorn Kenya Ltd;25.0;27.25;26.0;27.25;179900
NMG;Nation Media Group Plc;295.0;296.0;295.0;296.0;1600
SGL;Standard Group Ltd;38.0;39.0;38.25;38.0;3000
TPSE;TPS Eastern Africa (Serena) Ltd;36.5;36.5;36.5;36.75;1100
UCHM;Uchumi Supermarket Ltd;9.0;9.35;9.1;9.0;43100
SCAN;WPP ScanGroup Ltd;43.5;44.5;44.0;44.0;13700
ARM;ARM Cement Ltd;86.0;86.0;86.0;85.5;9800
BAMB;Bamburi Cement Ltd;155.0;156.0;155.0;155.0;1700
BERG;Crown Berger Ltd;122.0;125.0;124.0;121.0;600
CABL;East African Cables Ltd;15.75;16.0;15.9;15.8;157500
PORT;East African Portland Cement Ltd;64.0;66.0;65.0;65.0;200
KENO;KenolKobil Ltd;9.25;9.4;9.3;9.35;2.70M
KEGN;Kenya Electricity Generating Company Ltd;10.65;10.8;10.7;10.8;698800
KPLC;Kenya Power and Lighting Ltd;15.3;15.75;15.45;15.5;58700
TOTL;Total Kenya Ltd;24.25;26.0;24.25;25.5;13400
UMME;Umeme Limited;22.0;22.0;22.0;23.0;1100
BRIT;Britam Holdings Ltd;26.0;26.5;26.0;25.5;3.34M
CIC;CIC Insurance Group Ltd;9.6;9.9;9.7;9.8;411800
JUB;Jubilee Holdings Ltd;441.0;460.0;442.0;450.0;1000
KNRE;Kenya Re-Insurance Corporation Ltd;16.75;17.0;16.8;16.9;261100
CFCI;Liberty Kenya Holdings Ltd;22.0;23.0;22.0;22.75;9900
PAFR;Sanlam Kenya Plc;115.0;118.0;117.0;117.0;17200
ICDC;Centum Investment Company Ltd;60.5;62.0;61.0;61.0;182200
HAFR;Home Afrika Ltd;4.2;4.4;4.3;4.1;101600
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;6.0;6.3;6.2;6.15;16700
TCL;Trans-Century Ltd;19.95;20.0;19.95;19.95;45700
NSE;Nairobi Securities Exchange Plc;20.0;21.75;21.25;20.75;343500
BOC;BOC Kenya Ltd;136.0;136.0;136.0;138.0;4400
BAT;British American Tobacco Kenya Ltd;900.0;910.0;901.0;900.0;12600
CARB;Carbacid Investments Ltd;22.0;22.75;22.25;22.0;129700
EABL;East African Breweries Ltd;302.0;305.0;303.0;303.0;185700
EVRD;Eveready East Africa Ltd;3.6;3.75;3.65;3.7;25200
FTGH;Flame Tree Group Holdings Ltd;8.1;8.9;8.45;8.7;9600
ORCH;Kenya Orchards Ltd;125.0;125.0;125.0;125.0;-
MSC;Mumias Sugar Company Ltd;1.95;2.05;2.0;2.0;1.50M
UNGA;Unga Group Ltd;40.0;44.0;42.0;42.25;25700
SCOM;Safaricom PLC;13.7;13.95;13.8;13.9;12.07M
KPLC-P4;KPLC-P4;6.7;6.7;6.7;6.7;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
^N20I;NSE 20-Share Index;5156.33;5156.33;5156.33;5152.26;-
^NASI;NSE All-Share Index;163.27;163.27;163.27;163.77;-
;;;;;;
