Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;23.0;23.0;23.0;23.0;-
KUKZ;Kakuzi;303.0;303.0;303.0;303.0;1100
KAPC;Kapchorua Tea Kenya Plc;78.5;78.5;78.5;78.5;-
LIMT;Limuru Tea Company Ltd;799.0;799.0;799.0;799.0;-
SASN;Sasini Tea and Coffee Ltd;18.5;19.0;18.85;18.85;10100
WTK;Williamson Tea Kenya Plc;185.0;185.0;185.0;194.0;2000
C&G;Car and General (K) Ltd;36.0;36.0;36.0;36.0;-
FIRE;Sameer Africa Ltd;3.0;3.0;3.0;3.0;1000
BBK;Barclays Bank Ltd;9.95;10.2;10.0;10.1;679400
COOP;Co-operative Bank of Kenya Ltd;17.1;18.0;17.15;18.05;69800
DTK;Diamond Trust Bank Kenya Ltd;185.0;190.0;188.0;192.0;300
EQTY;Equity Group Holdings Ltd;39.25;40.0;39.5;39.5;1.40M
HFCK;HF Group Limited;19.6;20.0;19.85;20.0;21500
I&M;I & M Holdings Limited;108.0;110.0;109.0;110.0;212000
KCB;Kenya Commercial Bank Ltd;38.0;39.5;38.75;39.0;1.26M
NBK;National Bank of Kenya Ltd;10.5;11.45;10.95;11.3;13000
NIC;NIC Bank Ltd;36.5;39.0;38.25;38.25;3000
CFC;Stanbic Holdings Ltd;87.0;89.0;88.0;88.5;3000
SCBK;Standard Chartered Bank Ltd;204.0;211.0;209.0;207.0;72300
XPRS;Express Ltd;3.5;3.65;3.55;3.65;1600
KQ;Kenya Airways Ltd;3.75;3.95;3.8;3.85;376000
LKL;Longhorn Kenya Ltd;5.2;5.8;5.2;5.7;60300
NMG;Nation Media Group Plc;164.0;165.0;164.0;167.0;91200
SGL;Standard Group Ltd;26.75;26.75;26.75;26.75;6700
TPSE;TPS Eastern Africa (Serena) Ltd;20.5;22.5;21.25;22.75;22600
UCHM;Uchumi Supermarket Ltd;3.75;4.0;3.9;3.7;19000
SCAN;WPP ScanGroup Ltd;22.75;22.75;22.75;21.75;100
ARM;ARM Cement Ltd;34.75;36.5;34.75;35.0;1800
BAMB;Bamburi Cement Ltd;188.0;190.0;188.0;189.0;1000
BERG;Crown Berger Ltd;52.0;52.0;52.0;51.0;100
CABL;East African Cables Ltd;6.8;7.0;6.85;6.95;70700
PORT;East African Portland Cement Ltd;36.0;36.0;36.0;35.0;100
KENO;KenolKobil Ltd;10.1;10.8;10.75;10.8;4.04M
KEGN;Kenya Electricity Generating Company Ltd;6.6;7.0;6.7;6.7;104900
KPLC;Kenya Power and Lighting Ltd;10.7;11.0;10.9;10.95;25500
TOTL;Total Kenya Ltd;18.4;18.75;18.4;18.7;6000
UMME;Umeme Limited;18.0;18.0;18.0;18.0;-
BRIT;Britam Holdings Ltd;14.45;15.0;14.65;14.8;282400
CIC;CIC Insurance Group Ltd;4.7;5.2;4.75;5.15;522100
JUB;Jubilee Holdings Ltd;473.0;475.0;473.0;471.0;72400
KNRE;Kenya Re-Insurance Corporation Ltd;21.0;21.25;21.0;21.0;17500
CFCI;Liberty Kenya Holdings Ltd;15.0;16.0;15.5;16.2;21200
PAFR;Sanlam Kenya Plc;40.0;40.0;40.0;40.0;9000
ICDC;Centum Investment Company Ltd;41.0;42.0;41.25;41.25;1.22M
HAFR;Home Afrika Ltd;1.4;1.45;1.4;1.4;31500
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;3.4;3.4;3.4;3.4;-
TCL;Trans-Century Ltd;5.0;5.0;5.0;5.0;30200
NSE;Nairobi Securities Exchange Plc;27.75;28.5;27.75;27.75;100500
BOC;BOC Kenya Ltd;89.5;89.5;89.5;89.5;-
BAT;British American Tobacco Kenya Ltd;820.0;850.0;835.0;820.0;10500
CARB;Carbacid Investments Ltd;15.0;16.0;15.2;14.65;9700
EABL;East African Breweries Ltd;275.0;295.0;291.0;292.0;287300
EVRD;Eveready East Africa Ltd;2.15;2.15;2.15;2.25;2100
FTGH;Flame Tree Group Holdings Ltd;7.15;7.3;7.2;7.3;400
ORCH;Kenya Orchards Ltd;97.0;97.0;97.0;97.0;-
MSC;Mumias Sugar Company Ltd;1.3;1.35;1.3;1.3;306600
UNGA;Unga Group Ltd;34.25;34.25;34.25;34.25;-
SCOM;Safaricom PLC;16.9;17.1;17.0;17.05;5.75M
FAHR;Stanlib Fahari Income-REIT;19.55;20.75;20.0;19.95;11100
KPLC-P4;KPLC-P4;5.5;5.5;5.5;5.5;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
^N20I;NSE 20-Share Index;3827.8;3827.8;3827.8;3860.94;-
^N25I;NSE 25-Share Index;4110.38;4110.38;4110.38;4143.29;-
^NASI;NSE All-Share Index;143.61;143.61;143.61;144.43;-
;;;;;;
