20120903;3.85;3.95;3.85;3.8;791700
20120904;3.85;4.0;3.9;3.85;12.05M
20120905;3.95;4.1;3.95;3.9;3.40M
20120906;3.95;4.05;3.95;3.95;1.65M
20120907;4.0;4.05;4.0;3.95;1.11M
20120910;4.0;4.2;4.05;4.0;2.05M
20120911;4.15;4.3;4.25;4.05;13.65M
20120912;4.2;4.3;4.25;4.25;28.04M
20120913;4.0;4.25;4.15;4.25;30.44M
20120914;3.65;4.1;3.95;4.15;5.60M
20120917;4.0;4.1;4.0;3.95;8.50M
20120918;4.0;4.05;4.0;4.0;10.47M
20120919;4.0;4.1;4.0;4.0;5.75M
20120920;4.0;4.05;4.0;4.0;3.76M
20120921;4.0;4.05;4.0;4.0;1.08M
20120924;4.0;4.05;4.0;4.0;1.22M
20120925;4.0;4.05;4.0;4.0;11.89M
20120926;4.0;4.05;4.0;4.0;5.83M
20120927;4.0;4.1;4.0;4.0;7.48M
20120928;4.05;4.1;4.05;4.0;9.57M
20120903;3.85;3.95;3.85;3.8;791700
20120904;3.85;4.0;3.9;3.85;12.05M
20120905;3.95;4.1;3.95;3.9;3.40M
20120906;3.95;4.05;3.95;3.95;1.65M
20120907;4.0;4.05;4.0;3.95;1.11M
20120910;4.0;4.2;4.05;4.0;2.05M
20120911;4.15;4.3;4.25;4.05;13.65M
20120912;4.2;4.3;4.25;4.25;28.04M
20120913;4.0;4.25;4.15;4.25;30.44M
20120914;3.65;4.1;3.95;4.15;5.60M
20120917;4.0;4.1;4.0;3.95;8.50M
20120918;4.0;4.05;4.0;4.0;10.47M
20120919;4.0;4.1;4.0;4.0;5.75M
20120920;4.0;4.05;4.0;4.0;3.76M
20120921;4.0;4.05;4.0;4.0;1.08M
20120924;4.0;4.05;4.0;4.0;1.22M
20120925;4.0;4.05;4.0;4.0;11.89M
20120926;4.0;4.05;4.0;4.0;5.83M
20120927;4.0;4.1;4.0;4.0;7.48M
20120928;4.05;4.1;4.05;4.0;9.57M
