20150202,14.1,14.3,14.2,14.15,14.71M
20150203,14.2,14.5,14.3,14.2,1.89M
20150204,14.3,14.75,14.45,14.3,2.27M
20150205,14.45,14.75,14.55,14.45,8.38M
20150206,14.45,14.7,14.55,14.55,5.47M
20150209,14.5,15.0,14.8,14.55,13.76M
20150210,14.5,14.95,14.75,14.8,11.69M
20150211,14.6,14.95,14.85,14.75,12.59M
20150212,14.5,14.9,14.75,14.85,10.56M
20150213,14.85,14.95,14.85,14.75,25.00M
20150216,14.8,14.95,14.85,14.85,1.32M
20150217,14.8,14.9,14.8,14.85,3.23M
20150218,14.85,15.1,14.95,14.8,6.54M
20150219,15.0,15.3,15.15,14.95,3.82M
20150220,15.15,15.5,15.3,15.15,5.61M
20150223,15.35,15.7,15.45,15.3,4.37M
20150224,15.55,15.95,15.7,15.45,6.85M
20150225,15.7,16.0,15.9,15.7,33.86M
20150226,15.6,16.0,15.75,15.9,5.68M
20150227,15.75,15.9,15.8,15.75,9.11M
