Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20141106,13.0,14.0,13.85,60.0,497500
20141107,12.5,13.5,13.1,13.85,200700
20141110,11.8,12.75,11.9,13.1,184600
20141111,10.75,10.75,10.75,11.9,66500
20141112,9.7,9.7,9.7,10.75,23500
20141113,8.75,9.3,8.75,9.7,216500
20141114,8.0,8.95,8.85,8.75,2666500
20141117,9.0,9.3,9.0,8.85,44400
20141118,8.95,9.0,8.95,9.0,189700
20141119,9.0,9.0,9.0,8.95,39800
20141120,8.5,8.95,8.65,9.0,34300
20141121,8.8,8.8,8.8,8.65,1700
20141124,8.5,8.8,8.6,8.8,9900
20141125,8.1,8.9,8.45,8.6,5800
20141126,8.75,8.8,8.75,8.45,9900
20141127,8.7,8.8,8.7,8.75,14100
20141128,8.1,8.9,8.45,8.7,9600
20141201,8.15,8.9,8.3,8.45,17100
20141202,8.0,8.8,8.2,8.3,67100
20141203,8.5,8.7,8.6,8.2,300
20141204,8.4,8.7,8.45,8.6,2100
20141205,8.3,8.5,8.45,8.45,7400
20141208,8.0,8.3,8.15,8.45,22300
20141209,8.3,8.4,8.3,8.15,8600
20141210,8.0,8.4,8.1,8.3,9000
20141211,8.1,8.2,8.15,8.1,34700
20141215,8.0,8.1,8.05,8.15,45700
20141216,8.0,8.1,8.0,8.05,26500
20141217,8.0,8.1,8.0,8.0,136600
20141218,8.0,8.2,8.0,8.0,7500
20141219,8.0,8.0,8.0,8.0,500
20141222,8.0,8.1,8.0,8.0,3032300
20141223,8.0,8.0,8.0,8.0,69300
20141224,8.0,8.4,8.0,8.0,432600
20141229,8.05,8.8,8.1,8.0,41200
20141230,8.2,8.8,8.25,8.1,10300
20141231,8.2,8.45,8.2,8.25,3700
