EGAD;Eaagads Ltd;32.0;32.0;32.0;32.0;-
KUKZ;Kakuzi;74.5;74.5;74.5;74.5;-
KAPC;Kapchorua Tea Company Ltd;114.0;114.0;114.0;115.0;600
LIMT;Limuru Tea Company Ltd;335.0;335.0;335.0;335.0;-
SASN;Sasini Tea and Coffee Ltd;12.0;12.5;12.15;12.15;28500
WTK;Williamson Tea Kenya Ltd;250.0;254.0;252.0;254.0;800
C&G;Car and General (K) Ltd;25.0;25.0;25.0;24.0;5400
CMC;CMC Holdings Ltd;13.5;13.5;13.5;13.5;-
FIRE;Sameer Africa Ltd;3.85;4.0;3.9;3.85;9600
BBK;Barclays Bank Ltd;12.2;12.4;12.35;12.3;9.08M
COOP;Co-operative Bank of Kenya Ltd;12.3;13.05;12.95;12.25;1.16M
DTK;Diamond Trust Bank Kenya Ltd;88.5;89.5;88.5;88.0;300
EQTY;Equity Group Holdings Ltd;17.0;17.2;17.0;16.65;15.42M
HFCK;HF Group Limited;13.2;13.9;13.75;13.75;45400
KCB;Kenya Commercial Bank Ltd;18.0;18.95;18.5;17.95;288600
NBK;National Bank of Kenya Ltd;20.75;21.0;20.75;20.75;9500
NIC;NIC Bank Ltd;26.0;26.75;26.25;26.25;65500
CFC;Stanbic Holdings Ltd;40.25;40.25;40.25;40.5;1000
SCBK;Standard Chartered Bank Ltd;155.0;158.0;156.0;157.0;27300
XPRS;Express Ltd;3.95;3.95;3.95;3.95;-
KQ;Kenya Airways Ltd;20.25;20.5;20.25;20.25;33300
NMG;Nation Media Group;141.0;141.0;141.0;136.0;200
SGL;Standard Group Ltd;27.5;27.5;27.5;27.5;-
TPSE;TPS Eastern Africa (Serena) Ltd;48.5;49.0;48.75;49.5;28600
UCHM;Uchumi Supermarket Ltd;7.3;7.5;7.45;7.5;19700
SCAN;WPP ScanGroup Ltd;38.0;40.0;39.75;38.75;97100
ARM;ARM Cement Ltd;150.0;151.0;150.0;157.0;1900
BAMB;Bamburi Cement Ltd;130.0;130.0;130.0;130.0;-
BERG;Crown Berger Ltd;23.5;25.0;24.5;23.5;300
CABL;East African Cables Ltd;11.0;11.35;11.0;11.35;10300
PORT;East African Portland Cement Ltd;56.0;56.0;56.0;56.0;-
KENO;KenolKobil Ltd;10.0;10.3;10.1;10.05;188100
KEGN;Kenya Electricity Generating Company Ltd;7.9;8.05;7.95;7.95;129200
KPLC;Kenya Power and Lighting Ltd;15.45;16.0;15.5;15.5;477000
TOTL;Total Kenya Ltd;16.0;16.8;16.15;16.0;1600
BRIT;Britam Holdings Ltd;4.6;4.85;4.65;4.6;26400
JUB;Jubilee Holdings Ltd;142.0;153.0;149.0;154.0;1000
KNRE;Kenya Re-Insurance Corporation Ltd;7.5;7.9;7.55;7.65;27700
CFCI;Liberty Kenya Holdings Ltd;7.6;7.9;7.85;7.6;4000
PAFR;Sanlam Kenya Plc;19.5;20.0;19.9;20.0;6300
ICDC;Centum Investment Company Ltd;14.2;14.5;14.3;14.25;10300
OCH;Olympia Capital Holdings Ltd;3.5;3.65;3.6;3.6;4300
TCL;Trans-Century Ltd;25.0;26.75;25.0;25.0;5900
BOC;BOC Kenya Ltd;100.0;100.0;100.0;100.0;1000
BAT;British American Tobacco Kenya Ltd;250.0;255.0;254.0;260.0;75100
CARB;Carbacid Investments Ltd;90.0;90.0;90.0;90.0;-
EABL;East African Breweries Ltd;165.0;168.0;167.0;165.0;301400
EVRD;Eveready East Africa Ltd;1.75;1.75;1.75;1.7;8600
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;5.0;5.05;5.0;5.0;614800
UNGA;Unga Group Ltd;9.4;9.4;9.4;9.1;600
SCOM;Safaricom Ltd;3.1;3.35;3.25;3.15;25.61M
KPLC-P4;KPLC-P4;7.65;7.65;7.65;7.65;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
^N20I;NSE 20-Share Index;3202.34;3202.34;3202.34;3188.23;-
^NASI;NSE All-Share Index;68.79;68.79;68.79;67.97;-
;;;;;;
