Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20130102;39.0;39.0;39.0;39.0;-
20130103;40.0;40.0;40.0;39.0;200
20130104;40.0;40.0;40.0;40.0;-
20130107;41.0;41.0;41.0;40.0;11200
20130108;40.0;44.0;40.25;41.0;8900
20130109;39.0;41.0;40.25;40.25;11100
20130110;40.0;41.5;40.5;40.25;8600
20130111;40.0;41.0;40.0;40.5;2400
20130114;40.0;40.0;40.0;40.0;-
20130115;40.0;42.0;40.0;40.0;2900
20130116;42.0;42.0;42.0;40.0;100
20130117;41.0;41.0;41.0;42.0;100
20130118;42.0;42.0;42.0;41.0;300
20130121;45.0;45.0;45.0;42.0;100
20130122;45.0;45.0;45.0;45.0;100
20130123;45.0;45.0;45.0;45.0;300
20130124;42.0;43.0;42.5;45.0;800
20130125;44.0;44.0;44.0;42.5;3500
20130128;42.0;44.0;42.0;44.0;3300
20130129;44.0;44.0;44.0;42.0;200
20130130;42.0;42.25;42.0;44.0;1500
20130131;42.0;44.0;42.25;42.0;1900
