20140401;12.35;12.5;12.35;12.35;2.48M
20140402;12.35;12.5;12.4;12.35;3.47M
20140403;12.4;12.6;12.45;12.4;15.73M
20140404;12.35;12.5;12.4;12.45;2.40M
20140407;12.35;12.6;12.45;12.4;18.91M
20140408;12.3;12.45;12.35;12.45;13.67M
20140409;12.3;12.5;12.45;12.35;4.05M
20140410;12.4;13.0;12.75;12.45;7.22M
20140411;12.6;13.0;12.75;12.75;123.20M
20140414;12.7;13.0;12.85;12.75;22.42M
20140415;12.8;13.3;13.1;12.85;12.53M
20140416;13.1;13.4;13.2;13.1;11.28M
20140417;13.1;13.3;13.2;13.2;3.06M
20140422;13.1;13.3;13.2;13.2;11.64M
20140423;12.9;13.1;13.0;13.2;14.45M
20140424;13.0;13.3;13.15;13.0;8.28M
20140425;13.0;13.2;13.05;13.15;28.50M
20140428;13.0;13.1;13.0;13.05;4.09M
20140429;13.0;13.2;13.05;13.0;3.30M
20140430;13.1;13.2;13.1;13.05;69.20M
20140401;12.35;12.5;12.35;12.35;2.48M
20140402;12.35;12.5;12.4;12.35;3.47M
20140403;12.4;12.6;12.45;12.4;15.73M
20140404;12.35;12.5;12.4;12.45;2.40M
20140407;12.35;12.6;12.45;12.4;18.91M
20140408;12.3;12.45;12.35;12.45;13.67M
20140409;12.3;12.5;12.45;12.35;4.05M
20140410;12.4;13.0;12.75;12.45;7.22M
20140411;12.6;13.0;12.75;12.75;123.20M
20140414;12.7;13.0;12.85;12.75;22.42M
20140415;12.8;13.3;13.1;12.85;12.53M
20140416;13.1;13.4;13.2;13.1;11.28M
20140417;13.1;13.3;13.2;13.2;3.06M
20140422;13.1;13.3;13.2;13.2;11.64M
20140423;12.9;13.1;13.0;13.2;14.45M
20140424;13.0;13.3;13.15;13.0;8.28M
20140425;13.0;13.2;13.05;13.15;28.50M
20140428;13.0;13.1;13.0;13.05;4.09M
20140429;13.0;13.2;13.05;13.0;3.30M
20140430;13.1;13.2;13.1;13.05;69.20M
