20160503,8.0,8.0,8.0,10200
20160504,8.0,8.0,8.0,100
20160505,7.55,8.0,7.95,2700
20160506,8.0,8.2,8.0,12100
20160509,7.55,8.0,7.55,1100
20160510,7.45,8.2,7.95,7200
20160511,7.95,7.95,7.95,2600
20160512,7.2,7.95,7.2,29300
20160513,6.9,7.2,6.95,40700
20160516,7.0,7.15,7.0,14700
20160517,7.0,7.0,7.0,7700
20160518,6.8,7.0,6.9,26700
20160519,6.75,7.0,6.8,43200
20160520,6.8,6.8,6.8,-
20160523,6.8,6.8,6.8,400
20160524,6.75,7.0,6.9,4300
20160525,7.0,7.2,7.1,3800
20160526,6.75,7.1,6.9,15500
20160527,6.8,7.1,6.95,1200
20160530,7.3,7.3,7.3,100
20160531,7.15,7.3,7.2,400
