KUKZ;Kakuzi;21.0;21.0;21.0;21.0;200
SASN;Sasini Tea and Coffee Ltd;7.45;7.65;7.5;7.45;8900
CMC;CMC Holdings Ltd;13.05;14.3;13.45;12.95;48700
FIRE;Sameer Africa Ltd;5.0;5.0;5.0;5.0;56600
BBK;Barclays Bank Ltd;42.5;45.0;43.25;42.5;135100
DTK;Diamond Trust Bank Kenya Ltd;55.0;55.0;55.0;50.0;1000
EQTY;Equity Group Holdings Ltd;127.0;127.0;127.0;116.0;4500
HFCK;HF Group Limited;12.25;13.1;12.9;11.95;10600
KCB;Kenya Commercial Bank Ltd;17.0;18.5;18.0;16.8;154800
NBK;National Bank of Kenya Ltd;33.0;36.25;34.25;33.5;11100
NIC;NIC Bank Ltd;38.5;42.0;40.75;38.5;39900
CFC;Stanbic Holdings Ltd;52.0;55.0;54.0;50.5;2700
SCBK;Standard Chartered Bank Ltd;160.0;170.0;165.0;163.0;14500
KQ;Kenya Airways Ltd;27.0;29.0;27.5;28.75;107400
NMG;Nation Media Group;100.0;110.0;103.0;100.0;8500
SGL;Standard Group Ltd;47.0;49.0;47.5;48.0;600
TPSE;TPS Eastern Africa (Serena) Ltd;48.0;50.0;49.5;49.0;900
SCAN;WPP ScanGroup Ltd;23.5;26.0;24.5;24.0;41400
ARM;ARM Cement Ltd;85.0;85.0;85.0;85.0;12400
BERG;Crown Berger Ltd;27.0;27.5;27.0;27.25;11000
CABL;East African Cables Ltd;23.75;24.25;24.0;23.75;60600
PORT;East African Portland Cement Ltd;90.0;90.0;90.0;90.0;400
KENO;KenolKobil Ltd;65.0;66.0;65.5;65.0;14000
KEGN;Kenya Electricity Generating Company Ltd;12.55;14.2;13.3;12.95;188000
KPLC;Kenya Power and Lighting Ltd;124.0;132.0;129.0;121.0;7300
TOTL;Total Kenya Ltd;25.0;26.5;25.5;24.25;7200
JUB;Jubilee Holdings Ltd;99.0;106.0;99.5;106.0;1900
KNRE;Kenya Re-Insurance Corporation Ltd;10.9;11.85;11.55;10.8;81200
PAFR;Sanlam Kenya Plc;64.0;64.0;64.0;65.0;1900
ICDC;Centum Investment Company Ltd;12.0;13.7;12.8;12.45;265600
OCH;Olympia Capital Holdings Ltd;10.0;10.3;10.15;10.3;4800
BAT;British American Tobacco Kenya Ltd;145.0;145.0;145.0;145.0;5000
EABL;East African Breweries Ltd;109.0;116.0;112.0;107.0;236200
EVRD;Eveready East Africa Ltd;3.9;4.0;3.9;3.85;7700
MSC;Mumias Sugar Company Ltd;6.5;7.05;6.75;6.45;1.52M
UNGA;Unga Group Ltd;12.0;12.0;12.0;12.0;4200
SCOM;Safaricom Ltd;3.05;3.25;3.1;3.1;12.07M
^N20I;NSE 20-Share Index;3175.49;3175.49;3175.49;3106.14;-
^NASI;NSE All-Share Index;63.96;63.96;63.96;62.36;-
;;;;;;
