20110301;23.25;23.75;23.25;23.25;1.07M
20110302;23.0;23.5;23.0;23.25;1.58M
20110303;23.0;23.5;23.25;23.0;950900
20110304;23.25;23.5;23.25;23.25;2.34M
20110307;23.25;23.5;23.25;23.25;706300
20110308;23.25;23.5;23.25;23.25;2.78M
20110309;22.5;23.5;23.0;23.25;1.22M
20110310;21.25;23.0;21.75;23.0;2.14M
20110311;21.75;22.75;22.25;21.75;1.80M
20110314;22.5;23.0;22.75;22.25;2.23M
20110315;22.25;22.75;22.25;22.75;224200
20110316;22.0;22.5;22.0;22.25;253000
20110317;22.5;22.75;22.5;22.0;207400
20110318;22.5;23.25;22.75;22.5;1.03M
20110321;22.5;23.25;22.75;22.75;403000
20110322;22.75;23.0;22.75;22.75;831400
20110323;22.5;23.0;22.5;22.75;474000
20110324;22.5;23.25;22.75;22.5;591200
20110325;22.75;23.25;23.0;22.75;497800
20110328;22.75;23.25;23.0;23.0;6.41M
20110329;23.25;23.5;23.25;23.0;4.93M
20110330;23.25;23.75;23.25;23.25;1.87M
20110331;23.25;24.0;23.5;23.25;3.53M
20110301;23.25;23.75;23.25;23.25;1.07M
20110302;23.0;23.5;23.0;23.25;1.58M
20110303;23.0;23.5;23.25;23.0;950900
20110304;23.25;23.5;23.25;23.25;2.34M
20110307;23.25;23.5;23.25;23.25;706300
20110308;23.25;23.5;23.25;23.25;2.78M
20110309;22.5;23.5;23.0;23.25;1.22M
20110310;21.25;23.0;21.75;23.0;2.14M
20110311;21.75;22.75;22.25;21.75;1.80M
20110314;22.5;23.0;22.75;22.25;2.23M
20110315;22.25;22.75;22.25;22.75;224200
20110316;22.0;22.5;22.0;22.25;253000
20110317;22.5;22.75;22.5;22.0;207400
20110318;22.5;23.25;22.75;22.5;1.03M
20110321;22.5;23.25;22.75;22.75;403000
20110322;22.75;23.0;22.75;22.75;831400
20110323;22.5;23.0;22.5;22.75;474000
20110324;22.5;23.25;22.75;22.5;591200
20110325;22.75;23.25;23.0;22.75;497800
20110328;22.75;23.25;23.0;23.0;6.41M
20110329;23.25;23.5;23.25;23.0;4.93M
20110330;23.25;23.75;23.25;23.25;1.87M
20110331;23.25;24.0;23.5;23.25;3.53M
