EGAD;Eaagads Ltd;22.5;22.5;22.5;22.5;-
KUKZ;Kakuzi;68.0;68.0;68.0;68.0;-
KAPC;Kapchorua Tea Kenya Plc;125.0;125.0;125.0;125.0;-
LIMT;Limuru Tea Company Ltd;430.0;430.0;430.0;430.0;-
SASN;Sasini Tea and Coffee Ltd;11.5;11.5;11.5;11.7;1200
WTK;Williamson Tea Kenya Plc;199.0;199.0;199.0;199.0;-
C&G;Car and General (K) Ltd;24.0;24.0;24.0;24.0;-
CMC;CMC Holdings Ltd;13.5;13.5;13.5;13.5;-
FIRE;Sameer Africa Ltd;3.85;4.0;3.9;4.05;155800
BBK;Barclays Bank Ltd;14.45;14.6;14.5;14.5;295600
COOP;Co-operative Bank of Kenya Ltd;11.55;12.6;12.15;12.15;395200
DTK;Diamond Trust Bank Kenya Ltd;118.0;118.0;118.0;114.0;500
EQTY;Equity Group Holdings Ltd;22.75;23.75;23.0;23.25;522400
HFCK;HF Group Limited;15.05;15.35;15.1;15.35;13100
KCB;Kenya Commercial Bank Ltd;27.5;28.0;27.5;27.75;729700
NBK;National Bank of Kenya Ltd;17.0;17.75;17.0;17.5;1600
NIC;NIC Bank Ltd;37.25;39.75;38.0;38.75;30600
CFC;Stanbic Holdings Ltd;41.0;42.0;41.0;42.0;3100
SCBK;Standard Chartered Bank Ltd;236.0;238.0;236.0;236.0;154400
XPRS;Express Ltd;3.45;3.45;3.45;3.45;900
KQ;Kenya Airways Ltd;11.5;12.0;11.6;11.9;72700
LKL;Longhorn Kenya Ltd;9.9;9.9;9.9;9.9;-
NMG;Nation Media Group Plc;227.0;228.0;227.0;226.0;600
SGL;Standard Group Ltd;22.5;23.5;22.5;23.75;1000
TPSE;TPS Eastern Africa (Serena) Ltd;38.0;38.5;38.25;38.5;26500
UCHM;Uchumi Supermarket Ltd;19.1;19.5;19.25;19.5;35400
SCAN;WPP ScanGroup Ltd;65.5;66.0;65.5;65.5;196600
ARM;ARM Cement Ltd;218.0;219.0;218.0;219.0;25500
BAMB;Bamburi Cement Ltd;176.0;176.0;176.0;176.0;-
BERG;Crown Berger Ltd;41.0;41.0;41.0;41.0;-
CABL;East African Cables Ltd;11.65;11.7;11.65;11.65;8500
PORT;East African Portland Cement Ltd;43.75;43.75;43.75;44.0;300
KENO;KenolKobil Ltd;14.7;14.95;14.85;14.85;681900
KEGN;Kenya Electricity Generating Company Ltd;9.7;10.0;9.8;9.95;1.37M
KPLC;Kenya Power and Lighting Ltd;15.5;16.6;16.35;16.45;1.43M
TOTL;Total Kenya Ltd;13.5;13.8;13.75;13.3;14000
BRIT;Britam Holdings Ltd;6.05;6.3;6.1;6.05;31600
CIC;CIC Insurance Group Ltd;3.3;3.45;3.35;3.4;455400
JUB;Jubilee Holdings Ltd;169.0;169.0;169.0;169.0;400
KNRE;Kenya Re-Insurance Corporation Ltd;10.3;11.35;10.5;11.35;26700
CFCI;Liberty Kenya Holdings Ltd;6.85;6.95;6.85;6.95;27600
PAFR;Sanlam Kenya Plc;40.0;40.0;40.0;40.0;16500
ICDC;Centum Investment Company Ltd;12.4;12.7;12.6;12.4;87400
OCH;Olympia Capital Holdings Ltd;3.6;3.6;3.6;3.6;5500
TCL;Trans-Century Ltd;22.25;22.75;22.5;22.25;18200
BOC;BOC Kenya Ltd;106.0;106.0;106.0;106.0;-
BAT;British American Tobacco Kenya Ltd;456.0;456.0;456.0;456.0;-
CARB;Carbacid Investments Ltd;124.0;124.0;124.0;124.0;-
EABL;East African Breweries Ltd;246.0;246.0;246.0;247.0;691400
EVRD;Eveready East Africa Ltd;1.7;1.95;1.8;1.8;5300
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;4.85;5.0;4.9;4.95;148300
UNGA;Unga Group Ltd;13.55;14.0;13.9;13.7;31800
SCOM;Safaricom Ltd;4.9;5.1;5.05;4.95;17.56M
KPLC-P4;KPLC-P4;7.65;7.65;7.65;7.65;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
^N20I;NSE 20-Share Index;4063.09;4063.09;4063.09;4083.52;-
^NASI;NSE All-Share Index;92.05;92.05;92.05;92.2;-
;;;;;;
