20070702,13.8,14.95,14.55,359500
20070703,13.5,14.75,14.1,140800
20070704,13.65,14.1,13.85,401700
20070705,13.6,14.5,13.95,149700
20070706,13.5,14.0,13.5,4.79M
20070709,13.5,14.0,13.55,995000
20070710,14.0,14.1,14.0,239900
20070711,13.5,14.2,13.8,269700
20070712,13.5,14.25,14.15,2.06M
20070713,13.6,14.0,13.85,53500
20070716,13.6,14.35,14.1,274900
20070717,14.0,15.0,14.65,969200
20070718,14.2,16.0,15.3,1.64M
20070719,15.0,16.8,16.15,2.55M
20070720,15.15,16.0,15.5,310900
20070723,15.05,15.5,15.45,190100
20070724,15.0,15.5,15.05,343200
20070725,15.0,15.5,15.1,180600
20070726,14.5,15.5,15.4,605700
20070727,15.15,15.5,15.45,601200
20070730,15.0,15.6,15.1,361400
20070731,14.6,15.5,15.4,1.21M
