Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;33.5;33.5;33.5;33.0;5800
KUKZ;Kakuzi;295.0;295.0;295.0;284.0;1000
KAPC;Kapchorua Tea Kenya Plc;125.0;125.0;125.0;125.0;500
LIMT;Limuru Tea Company Ltd;952.0;952.0;952.0;952.0;-
SASN;Sasini Tea and Coffee Ltd;16.05;16.5;16.35;16.45;95900
WTK;Williamson Tea Kenya Plc;280.0;280.0;280.0;280.0;-
C&G;Car and General (K) Ltd;48.75;48.75;48.75;48.75;-
FIRE;Sameer Africa Ltd;5.2;5.55;5.4;5.55;10500
BBK;Barclays Bank Ltd;15.65;16.0;15.8;15.95;178800
COOP;Co-operative Bank of Kenya Ltd;21.0;21.75;21.25;20.75;452500
DTK;Diamond Trust Bank Kenya Ltd;228.0;229.0;228.0;230.0;12000
EQTY;Equity Group Holdings Ltd;49.25;50.0;49.5;49.25;2.49M
HFCK;HF Group Limited;33.5;34.25;33.75;33.75;184200
I&M;I & M Holdings Limited;130.0;139.0;138.0;127.0;256400
KCB;Kenya Commercial Bank Ltd;62.0;64.0;62.5;62.5;3.12M
NBK;National Bank of Kenya Ltd;20.0;21.0;20.5;22.0;25500
NIC;NIC Bank Ltd;58.5;60.0;59.0;59.0;209700
CFC;Stanbic Holdings Ltd;124.0;125.0;124.0;124.0;1300
SCBK;Standard Chartered Bank Ltd;321.0;323.0;321.0;344.0;3800
XPRS;Express Ltd;5.6;5.9;5.6;5.75;5700
KQ;Kenya Airways Ltd;6.7;7.2;7.0;7.05;140600
LKL;Longhorn Kenya Ltd;7.7;8.3;8.1;8.0;5800
NMG;Nation Media Group Plc;225.0;226.0;225.0;234.0;26300
SGL;Standard Group Ltd;35.0;35.0;35.0;35.0;100
TPSE;TPS Eastern Africa (Serena) Ltd;34.5;35.0;34.5;34.5;2900
UCHM;Uchumi Supermarket Ltd;10.15;10.4;10.35;10.1;51400
SCAN;WPP ScanGroup Ltd;43.5;44.0;43.75;43.75;1.18M
ARM;ARM Cement Ltd;78.5;83.0;79.5;76.0;11600
BAMB;Bamburi Cement Ltd;147.0;147.0;147.0;150.0;1700
BERG;Crown Berger Ltd;110.0;126.0;115.0;102.0;2200
CABL;East African Cables Ltd;15.7;16.5;16.0;15.85;21300
PORT;East African Portland Cement Ltd;55.0;55.0;55.0;55.0;-
KENO;KenolKobil Ltd;9.3;9.5;9.3;9.45;30200
KEGN;Kenya Electricity Generating Company Ltd;9.85;10.0;9.9;9.95;572500
KPLC;Kenya Power and Lighting Ltd;17.0;17.4;17.1;17.1;447800
TOTL;Total Kenya Ltd;23.0;23.0;23.0;24.0;600
UMME;Umeme Limited;17.0;18.7;17.0;18.8;2.03M
BRIT;Britam Holdings Ltd;22.0;23.5;23.0;22.0;247100
CIC;CIC Insurance Group Ltd;9.1;9.4;9.2;9.2;310200
JUB;Jubilee Holdings Ltd;570.0;570.0;570.0;570.0;2000
KNRE;Kenya Re-Insurance Corporation Ltd;17.05;17.8;17.45;17.8;66500
CFCI;Liberty Kenya Holdings Ltd;21.0;24.75;21.0;22.5;33.22M
PAFR;Sanlam Kenya Plc;121.0;124.0;122.0;122.0;7400
ICDC;Centum Investment Company Ltd;64.0;65.5;64.5;63.5;258600
HAFR;Home Afrika Ltd;3.1;3.3;3.15;3.1;338900
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;5.3;5.4;5.3;5.1;17900
TCL;Trans-Century Ltd;15.0;15.8;15.4;15.75;9900
NSE;Nairobi Securities Exchange Plc;19.0;19.6;19.35;19.6;62600
BOC;BOC Kenya Ltd;135.0;135.0;135.0;135.0;-
BAT;British American Tobacco Kenya Ltd;719.0;719.0;719.0;719.0;-
CARB;Carbacid Investments Ltd;21.0;21.25;21.0;20.5;10000
EABL;East African Breweries Ltd;321.0;330.0;322.0;321.0;412000
EVRD;Eveready East Africa Ltd;4.1;4.25;4.15;4.15;14100
FTGH;Flame Tree Group Holdings Ltd;9.4;9.4;9.4;9.4;6100
ORCH;Kenya Orchards Ltd;105.0;105.0;105.0;110.0;1400
MSC;Mumias Sugar Company Ltd;2.05;2.2;2.05;2.05;514100
UNGA;Unga Group Ltd;45.0;49.0;45.75;49.0;500
SCOM;Safaricom PLC;17.35;17.5;17.45;17.4;6.84M
KPLC-P4;KPLC-P4;5.3;5.3;5.3;5.3;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
^N20I;NSE 20-Share Index;5085.4;5085.4;5085.4;5091.43;-
^NASI;NSE All-Share Index;173.14;173.14;173.14;173.2;-
;;;;;;
