20111003,96.5,96.5,96.5,-
20111004,97.0,97.0,97.0,15000
20111005,97.0,99.0,97.0,2300
20111006,97.0,99.0,98.5,17900
20111007,98.0,98.0,98.0,10000
20111010,95.5,98.5,98.0,12700
20111011,95.5,96.5,95.5,3900
20111012,95.0,97.0,96.0,2800
20111013,93.0,93.0,93.0,300
20111014,93.5,93.5,93.5,100
20111017,93.5,93.5,93.5,-
20111018,95.0,95.0,95.0,1000
20111019,94.5,95.0,94.5,39800
20111021,94.5,94.5,94.5,400
20111024,94.0,95.0,94.5,2300
20111025,93.0,94.5,93.5,2600
20111026,94.5,95.5,95.0,11600
20111027,94.0,95.0,94.5,32800
20111028,94.0,95.0,94.5,23500
20111031,94.0,95.0,94.0,1000
