20140502,22.25,23.0,22.75,22.75,1.35M
20140505,22.5,23.0,22.75,22.75,272000
20140506,22.75,23.25,22.75,22.75,1.59M
20140507,22.5,23.0,22.75,22.75,509500
20140508,22.75,23.5,23.0,22.75,3.24M
20140509,23.0,24.0,23.25,23.0,827200
20140512,23.5,25.0,24.0,23.25,355900
20140513,23.5,25.0,24.0,24.0,588900
20140514,23.0,24.0,23.5,24.0,473100
20140515,22.0,23.5,22.5,23.5,1.41M
20140516,22.25,23.5,22.5,22.5,869100
20140519,22.25,23.0,22.25,22.5,633900
20140520,22.25,22.75,22.25,22.25,2.58M
20140521,22.0,22.75,22.25,22.25,927600
20140522,21.75,22.5,22.0,22.25,850100
20140523,21.25,22.0,21.75,22.0,516900
20140526,21.5,22.0,21.75,21.75,571700
20140527,21.5,22.25,21.75,21.75,626600
20140528,21.5,22.25,21.75,21.75,488400
20140529,21.5,22.25,21.75,21.75,1.28M
20140530,21.5,22.0,21.5,21.75,921700
